"account_id";"district_id";"frequency";"date"
3914;33;"POPLATEK MESICNE";250905
3807;53;"POPLATEK MESICNE";250905
3925;1;"POPLATEK MESICNE";250905
219;28;"POPLATEK MESICNE";250906
3552;62;"POPLATEK MESICNE";250906
7957;51;"POPLATEK MESICNE";250907
1149;18;"POPLATEK MESICNE";250907
1423;76;"POPLATEK MESICNE";250908
2853;54;"POPLATEK MESICNE";250908
803;19;"POPLATEK MESICNE";250909
2456;65;"POPLATEK MESICNE";250909
619;1;"POPLATEK TYDNE";250909
301;60;"POPLATEK MESICNE";250910
372;55;"POPLATEK MESICNE";250910
3492;33;"POPLATEK MESICNE";250910
6463;16;"POPLATEK MESICNE";250911
3628;70;"POPLATEK MESICNE";250912
2358;7;"POPLATEK MESICNE";250913
1613;1;"POPLATEK MESICNE";250913
2866;43;"POPLATEK MESICNE";250913
3010;46;"POPLATEK MESICNE";250913
3368;24;"POPLATEK MESICNE";250914
5125;1;"POPLATEK MESICNE";250914
994;72;"POPLATEK MESICNE";250915
1674;1;"POPLATEK MESICNE";250915
3234;1;"POPLATEK MESICNE";250916
1452;45;"POPLATEK MESICNE";250916
9377;1;"POPLATEK MESICNE";250917
3758;38;"POPLATEK MESICNE";250919
138;22;"POPLATEK MESICNE";250919
1376;64;"POPLATEK MESICNE";250920
3770;23;"POPLATEK MESICNE";250920
11271;5;"POPLATEK MESICNE";250920
2353;51;"POPLATEK MESICNE";250921
1335;54;"POPLATEK MESICNE";250921
2119;74;"POPLATEK MESICNE";250921
8;57;"POPLATEK MESICNE";250921
1704;70;"POPLATEK MESICNE";250922
1660;1;"POPLATEK MESICNE";250922
5429;71;"POPLATEK MESICNE";250922
3440;22;"POPLATEK MESICNE";250922
2148;1;"POPLATEK MESICNE";250922
676;39;"POPLATEK MESICNE";250922
2731;1;"POPLATEK MESICNE";250926
80;43;"POPLATEK MESICNE";250927
3417;48;"POPLATEK MESICNE";250928
169;4;"POPLATEK MESICNE";250928
4047;45;"POPLATEK TYDNE";250929
7487;4;"POPLATEK MESICNE";251001
992;22;"POPLATEK MESICNE";251001
331;65;"POPLATEK MESICNE";251002
2835;73;"POPLATEK MESICNE";251003
3677;1;"POPLATEK MESICNE";251004
2565;74;"POPLATEK MESICNE";251004
4190;62;"POPLATEK MESICNE";251004
3317;4;"POPLATEK MESICNE";251004
1690;16;"POPLATEK MESICNE";251007
1448;1;"POPLATEK MESICNE";251007
521;9;"POPLATEK MESICNE";251008
3132;56;"POPLATEK MESICNE";251008
3944;22;"POPLATEK MESICNE";251008
1427;17;"POPLATEK MESICNE";251008
1742;68;"POPLATEK MESICNE";251008
6400;31;"POPLATEK PO OBRATU";251009
3486;64;"POPLATEK MESICNE";251009
4473;45;"POPLATEK MESICNE";251009
2965;6;"POPLATEK MESICNE";251010
2301;22;"POPLATEK MESICNE";251010
2674;50;"POPLATEK MESICNE";251010
11;76;"POPLATEK MESICNE";251010
8533;47;"POPLATEK MESICNE";251010
1089;74;"POPLATEK MESICNE";251010
5063;43;"POPLATEK MESICNE";251011
1257;66;"POPLATEK MESICNE";251011
990;17;"POPLATEK MESICNE";251011
1581;39;"POPLATEK MESICNE";251012
2424;1;"POPLATEK MESICNE";251013
917;56;"POPLATEK MESICNE";251013
2255;52;"POPLATEK MESICNE";251014
11362;67;"POPLATEK MESICNE";251014
1796;18;"POPLATEK MESICNE";251014
2834;70;"POPLATEK MESICNE";251014
8114;59;"POPLATEK MESICNE";251014
260;24;"POPLATEK MESICNE";251014
1749;64;"POPLATEK MESICNE";251014
4650;4;"POPLATEK MESICNE";251015
336;62;"POPLATEK MESICNE";251016
308;61;"POPLATEK MESICNE";251016
319;47;"POPLATEK TYDNE";251017
762;76;"POPLATEK MESICNE";251018
1142;74;"POPLATEK MESICNE";251019
3200;17;"POPLATEK PO OBRATU";251020
3646;63;"POPLATEK TYDNE";251020
1206;70;"POPLATEK MESICNE";251021
501;13;"POPLATEK MESICNE";251021
2235;45;"POPLATEK MESICNE";251022
2487;42;"POPLATEK MESICNE";251022
10762;1;"POPLATEK MESICNE";251023
3131;21;"POPLATEK MESICNE";251023
10520;55;"POPLATEK PO OBRATU";251024
2515;64;"POPLATEK MESICNE";251024
2727;1;"POPLATEK MESICNE";251025
1756;38;"POPLATEK MESICNE";251026
2500;61;"POPLATEK MESICNE";251026
1426;40;"POPLATEK MESICNE";251027
602;43;"POPLATEK MESICNE";251027
3637;53;"POPLATEK MESICNE";251028
2481;1;"POPLATEK MESICNE";251028
3080;57;"POPLATEK MESICNE";251029
2621;55;"POPLATEK MESICNE";251029
1238;1;"POPLATEK MESICNE";251029
10710;19;"POPLATEK MESICNE";251030
2871;52;"POPLATEK MESICNE";251030
1403;17;"POPLATEK MESICNE";251102
1629;10;"POPLATEK MESICNE";251102
9353;59;"POPLATEK MESICNE";251103
820;74;"POPLATEK MESICNE";251104
3384;14;"POPLATEK MESICNE";251105
257;11;"POPLATEK MESICNE";251105
479;1;"POPLATEK MESICNE";251105
3764;69;"POPLATEK MESICNE";251105
155;58;"POPLATEK MESICNE";251107
3945;50;"POPLATEK MESICNE";251107
2157;77;"POPLATEK MESICNE";251108
2051;64;"POPLATEK TYDNE";251108
3061;76;"POPLATEK MESICNE";251108
3111;60;"POPLATEK MESICNE";251108
1691;48;"POPLATEK MESICNE";251108
1044;14;"POPLATEK MESICNE";251109
1945;56;"POPLATEK MESICNE";251109
9790;52;"POPLATEK MESICNE";251109
9928;60;"POPLATEK MESICNE";251109
2580;60;"POPLATEK MESICNE";251109
1599;57;"POPLATEK MESICNE";251110
11079;16;"POPLATEK MESICNE";251110
968;74;"POPLATEK MESICNE";251111
810;46;"POPLATEK MESICNE";251111
1760;53;"POPLATEK MESICNE";251111
2550;67;"POPLATEK MESICNE";251111
3572;65;"POPLATEK MESICNE";251112
1030;57;"POPLATEK MESICNE";251112
487;40;"POPLATEK MESICNE";251114
3767;1;"POPLATEK MESICNE";251115
348;25;"POPLATEK MESICNE";251115
1867;52;"POPLATEK MESICNE";251115
2516;6;"POPLATEK MESICNE";251116
3303;1;"POPLATEK MESICNE";251117
933;21;"POPLATEK MESICNE";251118
3229;64;"POPLATEK MESICNE";251118
1700;64;"POPLATEK MESICNE";251118
2836;42;"POPLATEK MESICNE";251118
338;49;"POPLATEK MESICNE";251118
3148;33;"POPLATEK MESICNE";251119
1357;56;"POPLATEK MESICNE";251120
3772;7;"POPLATEK MESICNE";251120
486;33;"POPLATEK MESICNE";251121
1395;1;"POPLATEK MESICNE";251121
1341;36;"POPLATEK MESICNE";251121
9017;70;"POPLATEK MESICNE";251122
10411;39;"POPLATEK PO OBRATU";251123
2783;43;"POPLATEK MESICNE";251123
2015;68;"POPLATEK MESICNE";251125
2341;33;"POPLATEK MESICNE";251125
565;39;"POPLATEK MESICNE";251125
337;17;"POPLATEK MESICNE";251125
3780;44;"POPLATEK MESICNE";251125
557;1;"POPLATEK MESICNE";251126
3490;48;"POPLATEK MESICNE";251126
3973;20;"POPLATEK MESICNE";251127
2043;46;"POPLATEK MESICNE";251127
2003;32;"POPLATEK MESICNE";251127
728;60;"POPLATEK MESICNE";251128
3970;24;"POPLATEK MESICNE";251128
8169;29;"POPLATEK MESICNE";251128
452;63;"POPLATEK MESICNE";251129
3783;40;"POPLATEK MESICNE";251129
3189;29;"POPLATEK MESICNE";251129
3689;8;"POPLATEK MESICNE";251129
2803;58;"POPLATEK MESICNE";251201
1901;15;"POPLATEK MESICNE";251201
3525;70;"POPLATEK MESICNE";251201
3320;1;"POPLATEK MESICNE";251201
2851;17;"POPLATEK MESICNE";251202
2309;18;"POPLATEK MESICNE";251203
2437;1;"POPLATEK MESICNE";251204
1825;3;"POPLATEK MESICNE";251205
253;46;"POPLATEK MESICNE";251205
474;61;"POPLATEK MESICNE";251206
633;57;"POPLATEK MESICNE";251206
2374;1;"POPLATEK MESICNE";251207
1104;39;"POPLATEK MESICNE";251207
2692;28;"POPLATEK MESICNE";251208
6927;74;"POPLATEK TYDNE";251208
924;11;"POPLATEK MESICNE";251209
3305;13;"POPLATEK MESICNE";251209
2237;26;"POPLATEK MESICNE";251213
1917;73;"POPLATEK MESICNE";251213
1685;28;"POPLATEK MESICNE";251213
791;49;"POPLATEK MESICNE";251214
3858;2;"POPLATEK MESICNE";251214
5001;53;"POPLATEK MESICNE";251215
1469;67;"POPLATEK MESICNE";251215
3476;3;"POPLATEK MESICNE";251216
8039;9;"POPLATEK MESICNE";251217
3205;1;"POPLATEK MESICNE";251217
5477;57;"POPLATEK MESICNE";251217
1212;70;"POPLATEK MESICNE";251218
2095;56;"POPLATEK MESICNE";251219
1137;60;"POPLATEK MESICNE";251219
2570;1;"POPLATEK MESICNE";251219
3092;46;"POPLATEK MESICNE";251220
5661;53;"POPLATEK MESICNE";251220
809;36;"POPLATEK MESICNE";251220
522;17;"POPLATEK MESICNE";251220
2630;64;"POPLATEK MESICNE";251221
957;70;"POPLATEK MESICNE";251222
1682;49;"POPLATEK MESICNE";251222
3587;64;"POPLATEK MESICNE";251224
4269;26;"POPLATEK MESICNE";251224
3338;25;"POPLATEK MESICNE";251224
3655;1;"POPLATEK MESICNE";251224
84;44;"POPLATEK PO OBRATU";251225
4439;30;"POPLATEK MESICNE";251225
4462;73;"POPLATEK TYDNE";251227
3814;74;"POPLATEK MESICNE";251227
2780;63;"POPLATEK MESICNE";251229
3273;74;"POPLATEK MESICNE";251229
3559;18;"POPLATEK MESICNE";251230
3968;36;"POPLATEK MESICNE";250101
2159;1;"POPLATEK MESICNE";250101
849;1;"POPLATEK MESICNE";250101
2288;69;"POPLATEK MESICNE";250101
3051;9;"POPLATEK MESICNE";250101
946;21;"POPLATEK MESICNE";250101
2075;33;"POPLATEK MESICNE";250101
8931;63;"POPLATEK TYDNE";250101
9225;11;"POPLATEK MESICNE";250101
3278;4;"POPLATEK MESICNE";250102
2811;4;"POPLATEK MESICNE";250102
1670;12;"POPLATEK MESICNE";250102
275;29;"POPLATEK MESICNE";250102
1455;66;"POPLATEK MESICNE";250103
1311;60;"POPLATEK MESICNE";250103
6678;54;"POPLATEK MESICNE";250103
145;31;"POPLATEK MESICNE";250103
312;41;"POPLATEK MESICNE";250103
2233;43;"POPLATEK MESICNE";250103
3530;34;"POPLATEK MESICNE";250103
7828;36;"POPLATEK MESICNE";250105
9024;1;"POPLATEK MESICNE";250105
1711;63;"POPLATEK MESICNE";250105
2223;44;"POPLATEK MESICNE";250105
646;51;"POPLATEK MESICNE";250106
2548;57;"POPLATEK MESICNE";250106
2567;17;"POPLATEK MESICNE";250107
2153;31;"POPLATEK TYDNE";250107
1243;1;"POPLATEK MESICNE";250107
3238;47;"POPLATEK MESICNE";250107
954;74;"POPLATEK MESICNE";250108
9633;70;"POPLATEK MESICNE";250108
2716;66;"POPLATEK MESICNE";250108
1580;69;"POPLATEK MESICNE";250108
1483;10;"POPLATEK MESICNE";250109
1263;30;"POPLATEK TYDNE";250109
3966;42;"POPLATEK MESICNE";250109
3937;76;"POPLATEK MESICNE";250110
1591;65;"POPLATEK MESICNE";250110
658;4;"POPLATEK MESICNE";250110
3638;52;"POPLATEK PO OBRATU";250110
2605;21;"POPLATEK MESICNE";250110
3661;50;"POPLATEK MESICNE";250111
2686;26;"POPLATEK MESICNE";250111
2944;22;"POPLATEK MESICNE";250111
4994;1;"POPLATEK TYDNE";250111
3949;54;"POPLATEK MESICNE";250111
332;36;"POPLATEK MESICNE";250112
69;64;"POPLATEK MESICNE";250112
3673;30;"POPLATEK MESICNE";250112
5267;4;"POPLATEK MESICNE";250112
3170;1;"POPLATEK MESICNE";250112
1632;18;"POPLATEK TYDNE";250113
2143;1;"POPLATEK MESICNE";250113
1227;69;"POPLATEK MESICNE";250113
204;67;"POPLATEK MESICNE";250113
1093;54;"POPLATEK MESICNE";250114
1486;63;"POPLATEK MESICNE";250115
4253;43;"POPLATEK MESICNE";250116
1196;29;"POPLATEK MESICNE";250116
3442;4;"POPLATEK MESICNE";250116
9051;5;"POPLATEK TYDNE";250117
3373;27;"POPLATEK MESICNE";250118
1036;11;"POPLATEK MESICNE";250118
3727;66;"POPLATEK MESICNE";250119
2844;43;"POPLATEK MESICNE";250119
10297;14;"POPLATEK MESICNE";250119
3755;64;"POPLATEK MESICNE";250120
1298;7;"POPLATEK MESICNE";250120
1139;34;"POPLATEK PO OBRATU";250120
660;68;"POPLATEK MESICNE";250120
335;74;"POPLATEK MESICNE";250120
412;74;"POPLATEK MESICNE";250121
2863;14;"POPLATEK MESICNE";250121
2274;66;"POPLATEK MESICNE";250121
2522;36;"POPLATEK MESICNE";250121
4981;54;"POPLATEK MESICNE";250122
771;22;"POPLATEK MESICNE";250122
3832;45;"POPLATEK MESICNE";250122
1508;69;"POPLATEK MESICNE";250122
3784;25;"POPLATEK MESICNE";250122
9645;38;"POPLATEK MESICNE";250123
3947;76;"POPLATEK MESICNE";250123
2416;5;"POPLATEK MESICNE";250123
2243;25;"POPLATEK MESICNE";250124
3993;54;"POPLATEK MESICNE";250124
2225;15;"POPLATEK MESICNE";250124
1759;39;"POPLATEK MESICNE";250125
2207;35;"POPLATEK MESICNE";250125
3803;61;"POPLATEK MESICNE";250126
2754;57;"POPLATEK TYDNE";250126
3009;1;"POPLATEK MESICNE";250126
314;15;"POPLATEK PO OBRATU";250126
554;26;"POPLATEK MESICNE";250126
2217;73;"POPLATEK MESICNE";250127
262;75;"POPLATEK MESICNE";250127
2214;45;"POPLATEK MESICNE";250127
976;77;"POPLATEK MESICNE";250127
1439;11;"POPLATEK MESICNE";250127
417;73;"POPLATEK MESICNE";250127
3084;59;"POPLATEK TYDNE";250128
4204;21;"POPLATEK MESICNE";250129
9504;9;"POPLATEK MESICNE";250129
414;1;"POPLATEK MESICNE";250129
4424;48;"POPLATEK MESICNE";250129
3389;13;"POPLATEK MESICNE";250130
2106;1;"POPLATEK MESICNE";250201
355;62;"POPLATEK TYDNE";250201
2702;74;"POPLATEK MESICNE";250201
11054;59;"POPLATEK TYDNE";250201
10558;40;"POPLATEK MESICNE";250201
1859;50;"POPLATEK MESICNE";250202
2109;34;"POPLATEK MESICNE";250202
6512;34;"POPLATEK TYDNE";250203
1963;42;"POPLATEK MESICNE";250203
1977;41;"POPLATEK MESICNE";250203
5181;75;"POPLATEK MESICNE";250203
1791;1;"POPLATEK MESICNE";250203
2635;27;"POPLATEK MESICNE";250204
1623;1;"POPLATEK MESICNE";250204
4293;64;"POPLATEK PO OBRATU";250204
4851;52;"POPLATEK MESICNE";250204
2774;42;"POPLATEK MESICNE";250205
2469;11;"POPLATEK MESICNE";250205
3931;28;"POPLATEK MESICNE";250205
2348;65;"POPLATEK MESICNE";250205
218;68;"POPLATEK MESICNE";250206
804;64;"POPLATEK MESICNE";250206
923;13;"POPLATEK MESICNE";250207
1744;76;"POPLATEK MESICNE";250207
2890;69;"POPLATEK MESICNE";250207
1233;31;"POPLATEK MESICNE";250208
2719;10;"POPLATEK MESICNE";250208
516;6;"POPLATEK MESICNE";250208
2551;5;"POPLATEK MESICNE";250208
2499;2;"POPLATEK MESICNE";250208
2893;39;"POPLATEK MESICNE";250208
1922;60;"POPLATEK MESICNE";250209
264;15;"POPLATEK MESICNE";250209
3890;50;"POPLATEK MESICNE";250210
6686;61;"POPLATEK MESICNE";250210
3519;52;"POPLATEK MESICNE";250210
3597;1;"POPLATEK PO OBRATU";250211
1611;69;"POPLATEK MESICNE";250211
2230;7;"POPLATEK MESICNE";250211
3933;61;"POPLATEK MESICNE";250211
2212;33;"POPLATEK MESICNE";250212
1964;25;"POPLATEK MESICNE";250212
4999;1;"POPLATEK MESICNE";250212
8680;17;"POPLATEK MESICNE";250212
1612;66;"POPLATEK MESICNE";250212
2390;1;"POPLATEK MESICNE";250212
2600;1;"POPLATEK MESICNE";250213
1737;77;"POPLATEK MESICNE";250213
2993;1;"POPLATEK TYDNE";250213
2753;26;"POPLATEK MESICNE";250213
2409;76;"POPLATEK MESICNE";250213
949;58;"POPLATEK MESICNE";250213
3468;32;"POPLATEK MESICNE";250214
3979;37;"POPLATEK MESICNE";250214
296;49;"POPLATEK MESICNE";250214
1836;42;"POPLATEK MESICNE";250215
1111;5;"POPLATEK MESICNE";250216
3680;27;"POPLATEK MESICNE";250216
1916;72;"POPLATEK MESICNE";250216
2473;14;"POPLATEK MESICNE";250216
390;44;"POPLATEK MESICNE";250216
3439;16;"POPLATEK MESICNE";250216
7594;16;"POPLATEK MESICNE";250216
3578;1;"POPLATEK MESICNE";250217
2226;2;"POPLATEK MESICNE";250217
466;71;"POPLATEK MESICNE";250218
3335;35;"POPLATEK MESICNE";250218
620;26;"POPLATEK MESICNE";250218
2074;12;"POPLATEK MESICNE";250218
1380;53;"POPLATEK MESICNE";250219
2304;49;"POPLATEK MESICNE";250219
3754;37;"POPLATEK TYDNE";250219
1102;70;"POPLATEK MESICNE";250219
55;20;"POPLATEK MESICNE";250219
2403;25;"POPLATEK MESICNE";250220
1732;51;"POPLATEK MESICNE";250220
3721;22;"POPLATEK MESICNE";250221
184;77;"POPLATEK MESICNE";250221
691;24;"POPLATEK MESICNE";250221
10233;27;"POPLATEK MESICNE";250221
3358;44;"POPLATEK MESICNE";250221
4;12;"POPLATEK MESICNE";250221
3151;6;"POPLATEK MESICNE";250221
2017;54;"POPLATEK MESICNE";250221
2804;53;"POPLATEK MESICNE";250222
1310;1;"POPLATEK MESICNE";250222
3016;26;"POPLATEK MESICNE";250223
827;36;"POPLATEK MESICNE";250223
959;1;"POPLATEK MESICNE";250223
1585;42;"POPLATEK MESICNE";250223
590;50;"POPLATEK MESICNE";250224
3924;70;"POPLATEK MESICNE";250224
2772;11;"POPLATEK MESICNE";250224
1962;77;"POPLATEK MESICNE";250224
10478;70;"POPLATEK TYDNE";250224
5692;66;"POPLATEK MESICNE";250225
1265;49;"POPLATEK MESICNE";250225
167;29;"POPLATEK TYDNE";250226
2187;9;"POPLATEK TYDNE";250226
3079;18;"POPLATEK MESICNE";250226
3286;8;"POPLATEK MESICNE";250226
230;1;"POPLATEK MESICNE";250226
3193;74;"POPLATEK MESICNE";250227
5593;15;"POPLATEK MESICNE";250227
4088;45;"POPLATEK MESICNE";250301
3409;23;"POPLATEK MESICNE";250301
1216;77;"POPLATEK MESICNE";250301
2491;76;"POPLATEK MESICNE";250301
2498;40;"POPLATEK MESICNE";250301
3366;68;"POPLATEK MESICNE";250302
936;7;"POPLATEK MESICNE";250302
856;2;"POPLATEK MESICNE";250303
718;1;"POPLATEK MESICNE";250303
3698;1;"POPLATEK MESICNE";250303
3462;51;"POPLATEK MESICNE";250304
3881;21;"POPLATEK MESICNE";250304
3709;74;"POPLATEK MESICNE";250305
1349;75;"POPLATEK MESICNE";250305
1886;32;"POPLATEK MESICNE";250305
1897;61;"POPLATEK PO OBRATU";250305
1564;48;"POPLATEK MESICNE";250305
2062;70;"POPLATEK MESICNE";250306
141;38;"POPLATEK MESICNE";250306
1763;73;"POPLATEK MESICNE";250306
2611;1;"POPLATEK MESICNE";250306
825;19;"POPLATEK MESICNE";250306
3943;71;"POPLATEK MESICNE";250306
9422;70;"POPLATEK MESICNE";250306
1606;23;"POPLATEK MESICNE";250307
3263;44;"POPLATEK MESICNE";250307
2289;1;"POPLATEK MESICNE";250307
3121;46;"POPLATEK MESICNE";250308
3088;18;"POPLATEK MESICNE";250308
3952;26;"POPLATEK MESICNE";250308
3974;55;"POPLATEK MESICNE";250308
3502;74;"POPLATEK MESICNE";250308
3351;70;"POPLATEK MESICNE";250308
2105;70;"POPLATEK MESICNE";250309
3144;67;"POPLATEK MESICNE";250309
846;72;"POPLATEK MESICNE";250309
357;20;"POPLATEK MESICNE";250310
103;44;"POPLATEK MESICNE";250310
3118;48;"POPLATEK MESICNE";250310
4361;69;"POPLATEK MESICNE";250311
1722;32;"POPLATEK MESICNE";250311
4273;15;"POPLATEK MESICNE";250311
1510;33;"POPLATEK MESICNE";250311
895;24;"POPLATEK MESICNE";250312
840;70;"POPLATEK MESICNE";250312
2263;36;"POPLATEK MESICNE";250312
356;70;"POPLATEK MESICNE";250312
4863;5;"POPLATEK MESICNE";250312
3455;34;"POPLATEK MESICNE";250313
4092;74;"POPLATEK MESICNE";250313
10807;34;"POPLATEK MESICNE";250313
2598;1;"POPLATEK MESICNE";250314
2633;25;"POPLATEK MESICNE";250314
1800;51;"POPLATEK MESICNE";250314
1698;68;"POPLATEK MESICNE";250314
3994;15;"POPLATEK MESICNE";250314
1365;42;"POPLATEK MESICNE";250315
666;27;"POPLATEK MESICNE";250315
9242;57;"POPLATEK MESICNE";250315
4346;25;"POPLATEK MESICNE";250315
3296;67;"POPLATEK MESICNE";250315
2864;54;"POPLATEK MESICNE";250316
1980;49;"POPLATEK MESICNE";250316
1445;60;"POPLATEK MESICNE";250316
821;60;"POPLATEK MESICNE";250316
5591;9;"POPLATEK MESICNE";250316
236;72;"POPLATEK MESICNE";250316
210;48;"POPLATEK MESICNE";250317
3795;36;"POPLATEK MESICNE";250318
865;17;"POPLATEK MESICNE";250318
739;66;"POPLATEK MESICNE";250318
3672;26;"POPLATEK MESICNE";250319
2334;50;"POPLATEK MESICNE";250319
1028;23;"POPLATEK MESICNE";250319
468;49;"POPLATEK MESICNE";250319
853;1;"POPLATEK MESICNE";250320
525;70;"POPLATEK MESICNE";250320
3322;65;"POPLATEK TYDNE";250320
2033;71;"POPLATEK MESICNE";250320
3130;13;"POPLATEK MESICNE";250320
2904;13;"POPLATEK MESICNE";250320
1014;74;"POPLATEK MESICNE";250320
116;8;"POPLATEK MESICNE";250321
10436;60;"POPLATEK MESICNE";250321
4214;1;"POPLATEK MESICNE";250321
824;32;"POPLATEK MESICNE";250321
3743;1;"POPLATEK MESICNE";250322
2192;59;"POPLATEK MESICNE";250322
2406;5;"POPLATEK MESICNE";250322
2889;8;"POPLATEK MESICNE";250323
1369;32;"POPLATEK MESICNE";250323
2767;54;"POPLATEK MESICNE";250323
4008;27;"POPLATEK MESICNE";250323
874;56;"POPLATEK TYDNE";250323
3815;1;"POPLATEK MESICNE";250324
3605;3;"POPLATEK MESICNE";250324
3138;37;"POPLATEK MESICNE";250324
2578;54;"POPLATEK MESICNE";250325
2708;1;"POPLATEK MESICNE";250325
631;68;"POPLATEK MESICNE";250325
1170;25;"POPLATEK MESICNE";250326
2650;72;"POPLATEK MESICNE";250326
7890;23;"POPLATEK MESICNE";250326
3219;1;"POPLATEK MESICNE";250326
3115;14;"POPLATEK MESICNE";250327
208;54;"POPLATEK MESICNE";250327
286;71;"POPLATEK MESICNE";250327
898;71;"POPLATEK MESICNE";250327
2936;3;"POPLATEK MESICNE";250327
3422;21;"POPLATEK MESICNE";250328
10049;17;"POPLATEK MESICNE";250328
1250;62;"POPLATEK MESICNE";250328
1384;74;"POPLATEK TYDNE";250328
2624;31;"POPLATEK MESICNE";250328
3349;47;"POPLATEK MESICNE";250328
1351;40;"POPLATEK MESICNE";250329
2631;1;"POPLATEK MESICNE";250329
7520;9;"POPLATEK MESICNE";250329
10065;76;"POPLATEK MESICNE";250330
708;26;"POPLATEK MESICNE";250330
3917;1;"POPLATEK MESICNE";250330
514;70;"POPLATEK MESICNE";250330
2659;14;"POPLATEK MESICNE";250330
3265;52;"POPLATEK PO OBRATU";250330
1832;70;"POPLATEK MESICNE";250401
7565;59;"POPLATEK MESICNE";250402
3308;40;"POPLATEK MESICNE";250402
1932;35;"POPLATEK MESICNE";250403
1521;74;"POPLATEK MESICNE";250404
2909;58;"POPLATEK MESICNE";250404
3706;8;"POPLATEK MESICNE";250404
1847;47;"POPLATEK MESICNE";250404
2335;70;"POPLATEK MESICNE";250404
3041;70;"POPLATEK MESICNE";250404
3116;54;"POPLATEK MESICNE";250405
251;74;"POPLATEK MESICNE";250406
3632;56;"POPLATEK TYDNE";250406
2929;51;"POPLATEK MESICNE";250406
10345;36;"POPLATEK MESICNE";250407
1450;63;"POPLATEK MESICNE";250407
1461;73;"POPLATEK MESICNE";250407
1920;40;"POPLATEK MESICNE";250408
734;5;"POPLATEK MESICNE";250408
8085;73;"POPLATEK MESICNE";250408
1948;64;"POPLATEK MESICNE";250408
3534;59;"POPLATEK MESICNE";250408
278;73;"POPLATEK MESICNE";250408
2012;4;"POPLATEK MESICNE";250408
1020;56;"POPLATEK MESICNE";250409
2986;63;"POPLATEK MESICNE";250409
615;72;"POPLATEK MESICNE";250409
7894;27;"POPLATEK MESICNE";250409
3294;75;"POPLATEK MESICNE";250409
2450;48;"POPLATEK MESICNE";250410
1503;71;"POPLATEK MESICNE";250410
3247;61;"POPLATEK MESICNE";250411
3568;40;"POPLATEK MESICNE";250411
152;1;"POPLATEK MESICNE";250412
5072;6;"POPLATEK MESICNE";250412
1456;9;"POPLATEK MESICNE";250412
1622;19;"POPLATEK MESICNE";250412
10215;38;"POPLATEK MESICNE";250412
2247;24;"POPLATEK MESICNE";250413
2205;51;"POPLATEK MESICNE";250413
1543;1;"POPLATEK MESICNE";250414
1655;41;"POPLATEK MESICNE";250415
3976;74;"POPLATEK MESICNE";250415
1383;11;"POPLATEK MESICNE";250415
439;69;"POPLATEK MESICNE";250415
1550;1;"POPLATEK MESICNE";250415
101;35;"POPLATEK MESICNE";250416
1473;39;"POPLATEK MESICNE";250416
1121;32;"POPLATEK MESICNE";250417
2254;1;"POPLATEK MESICNE";250417
3806;36;"POPLATEK MESICNE";250418
283;44;"POPLATEK MESICNE";250418
2432;8;"POPLATEK MESICNE";250418
3802;44;"POPLATEK MESICNE";250418
3821;18;"POPLATEK MESICNE";250418
3907;37;"POPLATEK MESICNE";250418
3854;8;"POPLATEK MESICNE";250418
3606;1;"POPLATEK MESICNE";250418
1939;6;"POPLATEK TYDNE";250419
5726;17;"POPLATEK PO OBRATU";250419
3998;2;"POPLATEK MESICNE";250420
3021;10;"POPLATEK MESICNE";250420
1607;71;"POPLATEK MESICNE";250420
1733;18;"POPLATEK MESICNE";250420
2474;33;"POPLATEK MESICNE";250420
3816;25;"POPLATEK MESICNE";250421
766;3;"POPLATEK MESICNE";250421
695;5;"POPLATEK MESICNE";250421
2287;1;"POPLATEK MESICNE";250421
1358;39;"POPLATEK MESICNE";250421
3019;33;"POPLATEK MESICNE";250421
1641;50;"POPLATEK MESICNE";250422
1624;53;"POPLATEK MESICNE";250422
798;1;"POPLATEK MESICNE";250422
7240;17;"POPLATEK MESICNE";250423
4458;60;"POPLATEK MESICNE";250423
3596;59;"POPLATEK MESICNE";250423
1709;24;"POPLATEK MESICNE";250423
3859;53;"POPLATEK MESICNE";250423
481;72;"POPLATEK MESICNE";250423
1070;62;"POPLATEK MESICNE";250423
3280;1;"POPLATEK MESICNE";250424
689;1;"POPLATEK MESICNE";250424
4488;33;"POPLATEK MESICNE";250424
2246;1;"POPLATEK MESICNE";250425
3301;14;"POPLATEK MESICNE";250425
7997;10;"POPLATEK MESICNE";250425
1542;1;"POPLATEK MESICNE";250425
5395;47;"POPLATEK MESICNE";250426
780;3;"POPLATEK MESICNE";250426
5505;1;"POPLATEK MESICNE";250426
3178;4;"POPLATEK MESICNE";250427
500;56;"POPLATEK MESICNE";250427
3451;52;"POPLATEK MESICNE";250427
1304;40;"POPLATEK MESICNE";250427
3664;1;"POPLATEK MESICNE";250428
3038;10;"POPLATEK MESICNE";250428
951;3;"POPLATEK MESICNE";250428
1529;1;"POPLATEK MESICNE";250428
3027;62;"POPLATEK MESICNE";250429
4342;74;"POPLATEK MESICNE";250429
1582;28;"POPLATEK MESICNE";250501
2730;23;"POPLATEK MESICNE";250502
8896;28;"POPLATEK PO OBRATU";250502
1716;46;"POPLATEK MESICNE";250502
986;74;"POPLATEK MESICNE";250502
1192;29;"POPLATEK MESICNE";250502
2116;70;"POPLATEK MESICNE";250502
